ALL_SPECIES_REPORTED,ATLAS_BLOCK,BCR_CODE,COUNTRY,COUNTRY_CODE,COUNTY,COUNTY_CODE,DURATION_MINUTES,EFFORT_AREA_HA,EFFORT_DISTANCE_KM,GROUP_IDENTIFIER,IBA_CODE,LAST_EDITED_DATE,LATITUDE,LOCALITY,LOCALITY_ID,LOCALITY_TYPE,LONGITUDE,MONTH,NCBA_APPROVED,NCBA_BLOCK,NCBA_COMMENTS,NCBA_REVIEWED,NCBA_REVIEWER,NCBA_REVIEW_DATE,NUMBER_OBSERVERS,OBSERVATION_DATE,OBSERVER_ID,PROJECT_CODE,PROTOCOL_CODE,PROTOCOL_TYPE,SAMPLING_EVENT_IDENTIFIER,STATE,STATE_CODE,TIME_OBSERVATIONS_STARTED,TRIP_COMMENTS,USFWS_CODE,YEAR,_id
1,,29,United States,US,Wake,US-NC-183,6,0,0,,,20:23.0,35.750524,My Backyard,L6729139,P,-78.627133,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/25/2021,obsr558431,EBIRD,P21,Stationary,S84137666,North Carolina,US-NC,15:03:00,,,2021,S84137666
1,,29,United States,US,Wake,US-NC-183,56,0,2.285,,,57:37.7,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/14/2021,obsr1887051,EBIRD,P22,Traveling,S83375591,North Carolina,US-NC,9:00:00,,,2021,S83375591
1,,29,United States,US,Wake,US-NC-183,17,0,0,,,38:17.7,35.750524,My Backyard,L6729139,P,-78.627133,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/4/2021,obsr558431,EBIRD,P21,Stationary,S82847111,North Carolina,US-NC,17:53:00,,,2021,S82847111
1,,29,United States,US,Wake,US-NC-183,27,0,0,,,23:48.1,35.750524,My Backyard,L6729139,P,-78.627133,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/17/2021,obsr558431,EBIRD,P21,Stationary,S83581185,North Carolina,US-NC,16:56:00,,,2021,S83581185
1,,29,United States,US,Wake,US-NC-183,21,0,0,,,38:04.2,35.750524,My Backyard,L6729139,P,-78.627133,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/3/2021,obsr558431,EBIRD,P21,Stationary,S82847097,North Carolina,US-NC,17:29:00,,,2021,S82847097
1,,29,United States,US,Wake,US-NC-183,40,0,0.322,,,40:54.0,35.7667941,Lake Raleigh,L876033,H,-78.6778808,3,0,Raleigh West SE,0,0,EBD Upload,,2,3/21/2021,obsr1703832,EBIRD,P22,Traveling,S83852504,North Carolina,US-NC,18:40:00,"Mostly clear, light breeze, 60 degrees.",,2021,S83852504
1,,29,United States,US,Wake,US-NC-183,33,0,0,,,30:03.4,35.750524,My Backyard,L6729139,P,-78.627133,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/31/2021,obsr558431,EBIRD,P21,Stationary,S84555818,North Carolina,US-NC,16:36:00,,,2021,S84555818
1,,29,United States,US,Wake,US-NC-183,25,0,0,,,03:17.4,35.750524,My Backyard,L6729139,P,-78.627133,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/7/2021,obsr558431,EBIRD,P21,Stationary,S82977402,North Carolina,US-NC,17:28:00,,,2021,S82977402
0,,29,United States,US,Wake,US-NC-183,262,0,30.674,,,09:06.1,35.771823,"Dorothea Dix Park, Raleigh US-NC 35.77182, -78.66355",L14181816,P,-78.663553,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/27/2021,obsr1220450,EBIRD,P22,Traveling,S84218735,North Carolina,US-NC,12:46:00,,,2021,S84218735
1,,29,United States,US,Wake,US-NC-183,28,0,0,,,23:35.7,35.750524,My Backyard,L6729139,P,-78.627133,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/16/2021,obsr558431,EBIRD,P21,Stationary,S83678517,North Carolina,US-NC,14:57:00,,,2021,S83678517
1,,29,United States,US,Wake,US-NC-183,10,0,0.337,,,16:44.0,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/21/2021,obsr1881000,EBIRD,P22,Traveling,S83804782,North Carolina,US-NC,11:01:00,,,2021,S83804782
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,18:31.5,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/14/2021,obsr1274411,EBIRD,P20,Incidental,S83413232,North Carolina,US-NC,17:18:00,,,2021,S83413232
1,,29,United States,US,Wake,US-NC-183,25,0,0,,,38:33.5,35.750524,My Backyard,L6729139,P,-78.627133,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/5/2021,obsr558431,EBIRD,P21,Stationary,S82847128,North Carolina,US-NC,16:06:00,,,2021,S82847128
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,28:34.8,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/14/2021,obsr1274411,EBIRD,P20,Incidental,S83414082,North Carolina,US-NC,17:28:00,,,2021,S83414082
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,01:22.2,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,3,0,Raleigh West SE,0,0,EBD Upload,,2,3/31/2021,obsr735786,EBIRD,P20,Incidental,S84576047,North Carolina,US-NC,16:00:00,,,2021,S84576047
1,,29,United States,US,Wake,US-NC-183,28,0,0,,,48:56.1,35.750524,My Backyard,L6729139,P,-78.627133,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/20/2021,obsr558431,EBIRD,P21,Stationary,S83760794,North Carolina,US-NC,17:14:00,,,2021,S83760794
1,,29,United States,US,Wake,US-NC-183,20,0,0.508,G6406057,,22:54.7,35.7667941,Lake Raleigh,L876033,H,-78.6778808,3,0,Raleigh West SE,0,0,EBD Upload,,2,3/13/2021,obsr115652,EBIRD,P22,Traveling,S83338946,North Carolina,US-NC,16:38:00,,,2021,S83338946
1,,29,United States,US,Wake,US-NC-183,20,0,0.508,G6406057,,23:51.3,35.7667941,Lake Raleigh,L876033,H,-78.6778808,3,0,Raleigh West SE,0,0,EBD Upload,,2,3/13/2021,obsr1014738,EBIRD,P22,Traveling,S83355745,North Carolina,US-NC,16:38:00,,,2021,S83355745
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,08:44.8,35.7667941,Lake Raleigh,L876033,H,-78.6778808,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/26/2021,obsr115652,EBIRD,P20,Incidental,S84148260,North Carolina,US-NC,15:07:00,,,2021,S84148260
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,16:06.2,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/14/2021,obsr1274411,EBIRD,P20,Incidental,S83413019,North Carolina,US-NC,17:15:00,,,2021,S83413019
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,57:22.5,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/12/2021,obsr1826657,EBIRD,P20,Incidental,S83262808,North Carolina,US-NC,15:56:00,,,2021,S83262808
1,,29,United States,US,Wake,US-NC-183,5,0,0,,,35:43.9,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/21/2021,obsr1881000,EBIRD,P21,Stationary,S83806631,North Carolina,US-NC,11:27:00,,,2021,S83806631
0,35078G6SE,29,United States,US,Wake,US-NC-183,0,0,0,,,43:49.0,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/25/2021,obsr755111,EBIRD_ATL_NC,P20,Incidental,S84079902,North Carolina,US-NC,15:42:00,,,2021,S84079902
1,,29,United States,US,Wake,US-NC-183,20,0,0.161,,,42:30.7,35.7823863,Bicentennial Plaza,L7451047,P,-78.6392873,3,0,Raleigh West SE,0,0,EBD Upload,,6,3/15/2021,obsr244305,EBIRD,P22,Traveling,S83470576,North Carolina,US-NC,13:00:00,,,2021,S83470576
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,35:42.7,35.750524,My Backyard,L6729139,P,-78.627133,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/9/2021,obsr558431,EBIRD,P20,Incidental,S83062837,North Carolina,US-NC,7:31:00,,,2021,S83062837
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,59:27.0,35.7914603,"2010 Cameron Street, Raleigh, North Carolina, US (35,791, -78,66)",L13986480,P,-78.6597132,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/10/2021,obsr2260648,EBIRD,P20,Incidental,S83151315,North Carolina,US-NC,15:58:00,,,2021,S83151315
1,,29,United States,US,Wake,US-NC-183,35,0,0,,,41:34.6,35.772049,Raleigh,L131236,T,-78.6386337,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/15/2021,obsr736774,EBIRD,P21,Stationary,S83477645,North Carolina,US-NC,17:04:00,,,2021,S83477645
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,14:12.2,35.775315,"401–439 S Wilmington St, Raleigh US-NC 35.77532, -78.63838",L14089483,P,-78.638382,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/20/2021,obsr452726,EBIRD,P20,Incidental,S83721563,North Carolina,US-NC,10:13:00,44°F and sunny.,,2021,S83721563
1,,29,United States,US,Wake,US-NC-183,1,0,0,,,54:34.0,35.7914603,"2010 Cameron Street, Raleigh, North Carolina, US (35,791, -78,66)",L13986480,P,-78.6597132,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/10/2021,obsr2260648,EBIRD,P21,Stationary,S83151032,North Carolina,US-NC,15:53:00,,,2021,S83151032
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,40:54.1,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/21/2021,obsr282948,EBIRD,P20,Incidental,S83836967,North Carolina,US-NC,16:40:00,,,2021,S83836967
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,04:19.8,35.7717,Dorothea Gardens,L12204410,P,-78.649048,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/5/2021,obsr1334916,EBIRD,P20,Incidental,S82809358,North Carolina,US-NC,14:03:00,,,2021,S82809358
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,53:54.0,35.757237,"I-40 W, Raleigh US-NC 35.75724, -78.66850",L13966686,P,-78.6685,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/8/2021,obsr176465,EBIRD,P20,Incidental,S83032807,North Carolina,US-NC,15:53:00,,,2021,S83032807
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,04:30.4,35.7667941,Lake Raleigh,L876033,H,-78.6778808,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/10/2021,obsr1274411,EBIRD,P20,Incidental,S83131071,North Carolina,US-NC,11:04:00,,,2021,S83131071
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,19:00.2,35.753959,"I-40 E, Raleigh US-NC 35.75396, -78.63653",L13924685,P,-78.63653,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/5/2021,obsr176465,EBIRD,P20,Incidental,S82810095,North Carolina,US-NC,14:18:00,,,2021,S82810095
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,01:57.1,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,3,0,Raleigh West SE,0,0,EBD Upload,,1,3/14/2021,obsr1274411,EBIRD,P20,Incidental,S83411892,North Carolina,US-NC,17:01:00,,,2021,S83411892
1,,29,United States,US,Wake,US-NC-183,29,0,0,,,55:34.3,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/9/2021,obsr558431,EBIRD,P21,Stationary,S85182581,North Carolina,US-NC,17:05:00,,,2021,S85182581
1,,29,United States,US,Wake,US-NC-183,134,0,5.162,,,05:39.5,35.7667941,Lake Raleigh,L876033,H,-78.6778808,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/3/2021,obsr282948,EBIRD,P22,Traveling,S84664043,North Carolina,US-NC,7:51:00,,,2021,S84664043
1,,29,United States,US,Wake,US-NC-183,29,0,0,,,21:30.9,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/18/2021,obsr558431,EBIRD,P21,Stationary,S85834123,North Carolina,US-NC,14:50:00,,,2021,S85834123
1,,29,United States,US,Wake,US-NC-183,134,0,2.454,,,38:24.8,35.772231,"Dorothea Dix Park, Raleigh US-NC 35.77223, -78.66401",L14488950,P,-78.664005,4,0,Raleigh West SE,0,0,EBD Upload,,25,4/17/2021,obsr1448158,EBIRD,P22,Traveling,S85715483,North Carolina,US-NC,8:22:00,,,2021,S85715483
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,21:21.0,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/5/2021,obsr132236,EBIRD,P20,Incidental,S84859362,North Carolina,US-NC,11:23:00,,,2021,S84859362
1,,29,United States,US,Wake,US-NC-183,24,0,0,,,36:43.1,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/21/2021,obsr558431,EBIRD,P21,Stationary,S86112862,North Carolina,US-NC,16:32:00,,,2021,S86112862
1,,29,United States,US,Wake,US-NC-183,46,0,1.72,,,14:29.9,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/21/2021,obsr1274411,EBIRD,P22,Traveling,S86015542,North Carolina,US-NC,7:27:00,,,2021,S86015542
1,,29,United States,US,Wake,US-NC-183,84,0,1.35,G6612623,,10:39.5,35.7785847,WRAL Azalea Garden,L10903809,P,-78.6738682,4,0,Raleigh West SE,0,0,EBD Upload,,2,4/26/2021,obsr1244485,EBIRD,P22,Traveling,S86446823,North Carolina,US-NC,16:45:00,,,2021,S86446823
1,,29,United States,US,Wake,US-NC-183,29,0,0,,,42:52.2,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/28/2021,obsr558431,EBIRD,P21,Stationary,S86552614,North Carolina,US-NC,7:44:00,,,2021,S86552614
1,,29,United States,US,Wake,US-NC-183,68,0,0,,,44:05.4,35.781371,"910 Tryon Hill Dr, Raleigh US-NC 35.78137, -78.65637",L14496558,P,-78.656373,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/17/2021,obsr272953,EBIRD,P21,Stationary,S85751489,North Carolina,US-NC,15:34:00,,,2021,S85751489
1,35078G6SE,29,United States,US,Wake,US-NC-183,34,0,2.106,,,28:56.0,35.762651,"NC State University, Raleigh US-NC 35.76265, -78.67254",L14252231,P,-78.672537,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/1/2021,obsr222393,EBIRD_ATL_NC,P22,Traveling,S84547995,North Carolina,US-NC,13:52:00,,,2021,S84547995
1,,29,United States,US,Wake,US-NC-183,33,0,0,,,07:21.2,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/3/2021,obsr558431,EBIRD,P21,Stationary,S84738728,North Carolina,US-NC,17:03:00,,,2021,S84738728
1,,29,United States,US,Wake,US-NC-183,84,0,1.35,G6612623,,10:39.5,35.7785847,WRAL Azalea Garden,L10903809,P,-78.6738682,4,0,Raleigh West SE,0,0,EBD Upload,,2,4/26/2021,obsr1232463,EBIRD,P22,Traveling,S86446822,North Carolina,US-NC,16:45:00,,,2021,S86446822
1,,29,United States,US,Wake,US-NC-183,29,0,0,,,20:21.1,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/15/2021,obsr558431,EBIRD,P21,Stationary,S85602181,North Carolina,US-NC,13:35:00,,,2021,S85602181
1,,29,United States,US,Wake,US-NC-183,109,0,4.89,,,31:24.4,35.7667941,Lake Raleigh,L876033,H,-78.6778808,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/1/2021,obsr1274411,EBIRD,P22,Traveling,S84526453,North Carolina,US-NC,7:03:00,,,2021,S84526453
1,,29,United States,US,Wake,US-NC-183,61,0,0.595,,,27:28.6,35.7849693,"Wiley Elementary School, Raleigh, North Carolina, US (35.785, -78.652)",L14369429,P,-78.6519273,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/6/2021,obsr918650,EBIRD,P22,Traveling,S85090134,North Carolina,US-NC,16:19:00,,,2021,S85090134
1,,29,United States,US,Wake,US-NC-183,110,0,6.212,,,37:08.1,35.7809275,"200 East Edenton Street, Raleigh, North Carolina, US (35.781, -78.636)",L14607248,P,-78.6360246,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/25/2021,obsr1225084,EBIRD,P22,Traveling,S86338071,North Carolina,US-NC,10:46:00,,,2021,S86338071
1,,29,United States,US,Wake,US-NC-183,45,0,0,,,56:10.6,35.7667941,Lake Raleigh,L876033,H,-78.6778808,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/19/2021,obsr272953,EBIRD,P21,Stationary,S85881708,North Carolina,US-NC,7:10:00,,,2021,S85881708
1,,29,United States,US,Wake,US-NC-183,36,0,1.352,,,17:30.9,35.7596482,Walnut Creek Trail--Wetland Center,L2393358,H,-78.6259881,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/3/2021,obsr1207962,EBIRD,P22,Traveling,S84670502,North Carolina,US-NC,10:41:00,,,2021,S84670502
1,,29,United States,US,Wake,US-NC-183,36,0,0,,,54:48.1,35.7735815,Sams Backyard,L4321898,P,-78.6527649,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/22/2021,obsr408219,EBIRD,P21,Stationary,S86079864,North Carolina,US-NC,8:17:00,,,2021,S86079864
1,,29,United States,US,Wake,US-NC-183,27,0,0,,,23:47.3,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/20/2021,obsr558431,EBIRD,P21,Stationary,S85983941,North Carolina,US-NC,15:24:00,,,2021,S85983941
1,,29,United States,US,Wake,US-NC-183,31,0,0,,,59:50.6,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/16/2021,obsr558431,EBIRD,P21,Stationary,S85673652,North Carolina,US-NC,16:01:00,,,2021,S85673652
1,,29,United States,US,Wake,US-NC-183,8,0,0.306,,,50:09.3,35.7869781,"Brown Park, Raleigh, North Carolina, US (35.787, -78.656)",L14124125,P,-78.6557774,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/26/2021,obsr918650,EBIRD,P22,Traveling,S86409650,North Carolina,US-NC,9:40:00,,,2021,S86409650
1,,29,United States,US,Wake,US-NC-183,9,0,0.274,,,26:50.6,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/26/2021,obsr918650,EBIRD,P22,Traveling,S86443604,North Carolina,US-NC,17:16:00,,,2021,S86443604
1,,29,United States,US,Wake,US-NC-183,24,0,0,,,05:25.9,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/14/2021,obsr558431,EBIRD,P21,Stationary,S85553444,North Carolina,US-NC,17:38:00,,,2021,S85553444
1,,29,United States,US,Wake,US-NC-183,24,0,0,,,20:31.0,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/27/2021,obsr558431,EBIRD,P21,Stationary,S86552623,North Carolina,US-NC,9:40:00,,,2021,S86552623
1,,29,United States,US,Wake,US-NC-183,5,0,0,,,07:14.7,35.791512,"104 Turner St, Raleigh US-NC (35.7915,-78.6838)",L14492127,P,-78.683841,4,0,Raleigh West SE,0,0,EBD Upload,,3,4/17/2021,obsr282948,EBIRD,P21,Stationary,S85718783,North Carolina,US-NC,11:04:00,,,2021,S85718783
1,,29,United States,US,Wake,US-NC-183,32,0,0,,,34:54.3,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/6/2021,obsr558431,EBIRD,P21,Stationary,S85182635,North Carolina,US-NC,16:29:00,,,2021,S85182635
1,,29,United States,US,Wake,US-NC-183,31,0,0,,,31:05.1,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/26/2021,obsr558431,EBIRD,P21,Stationary,S86404510,North Carolina,US-NC,7:49:00,,,2021,S86404510
1,,29,United States,US,Wake,US-NC-183,12,0,0.386,,,08:36.1,35.7869781,"Brown Park, Raleigh, North Carolina, US (35.787, -78.656)",L14124125,P,-78.6557774,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/12/2021,obsr918650,EBIRD,P22,Traveling,S85405335,North Carolina,US-NC,13:56:00,,,2021,S85405335
1,,29,United States,US,Wake,US-NC-183,29,0,0,,,59:46.9,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/24/2021,obsr558431,EBIRD,P21,Stationary,S86266005,North Carolina,US-NC,15:23:00,,,2021,S86266005
1,,29,United States,US,Wake,US-NC-183,7,0,0.354,,,40:26.3,35.7869781,"Brown Park, Raleigh, North Carolina, US (35.787, -78.656)",L14124125,P,-78.6557774,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/19/2021,obsr918650,EBIRD,P22,Traveling,S85887767,North Carolina,US-NC,9:33:00,,,2021,S85887767
1,35078G6SE,29,United States,US,Wake,US-NC-183,20,0,0,,,20:40.0,35.7645278,State Farmers Market,L12139697,P,-78.6635995,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/2/2021,obsr1519781,EBIRD_ATL_NC,P21,Stationary,S84630073,North Carolina,US-NC,10:25:00,,,2021,S84630073
1,,29,United States,US,Wake,US-NC-183,44,0,1.014,,,37:08.0,35.7785398,"2619 Western Boulevard, Raleigh, North Carolina, US (35.779, -78.674)",L14586636,P,-78.6741139,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/24/2021,obsr1036548,EBIRD,P22,Traveling,S86236942,North Carolina,US-NC,10:52:00,,,2021,S86236942
1,,29,United States,US,Wake,US-NC-183,12,0,0.435,,,39:28.2,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/5/2021,obsr918650,EBIRD,P22,Traveling,S84839369,North Carolina,US-NC,9:26:00,,,2021,S84839369
1,,29,United States,US,Wake,US-NC-183,20,0,0.483,,,16:44.2,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/6/2021,obsr918650,EBIRD,P22,Traveling,S84949812,North Carolina,US-NC,12:12:00,,,2021,S84949812
1,,29,United States,US,Wake,US-NC-183,23,0,0,,,20:05.3,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/4/2021,obsr558431,EBIRD,P21,Stationary,S84876653,North Carolina,US-NC,7:07:00,,,2021,S84876653
1,,29,United States,US,Wake,US-NC-183,20,0,0,,,16:00.0,35.7868337,"310 East Forest Drive, Raleigh, North Carolina, US (35.787, -78.655)",L13629001,P,-78.6553004,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/13/2021,obsr1887051,EBIRD,P21,Stationary,S85472540,North Carolina,US-NC,14:55:00,,,2021,S85472540
1,,29,United States,US,Wake,US-NC-183,29,0,0.386,,,06:31.4,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/25/2021,obsr918650,EBIRD,P22,Traveling,S86354069,North Carolina,US-NC,14:37:00,,,2021,S86354069
1,,29,United States,US,Wake,US-NC-183,23,0,0.563,,,44:11.4,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/17/2021,obsr918650,EBIRD,P22,Traveling,S85734137,North Carolina,US-NC,13:20:00,,,2021,S85734137
1,,29,United States,US,Wake,US-NC-183,27,0,0,,,21:55.2,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/17/2021,obsr558431,EBIRD,P21,Stationary,S85834155,North Carolina,US-NC,17:21:00,,,2021,S85834155
1,,29,United States,US,Wake,US-NC-183,29,0,0,,,34:28.9,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/8/2021,obsr558431,EBIRD,P21,Stationary,S85182602,North Carolina,US-NC,7:09:00,,,2021,S85182602
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,09:22.0,35.7711076,"118 East South Street, Raleigh, North Carolina, US (35.771, -78.638)",L8496855,P,-78.6380767,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/28/2021,obsr1207962,EBIRD,P20,Incidental,S86549408,North Carolina,US-NC,7:08:00,,,2021,S86549408
1,,29,United States,US,Wake,US-NC-183,32,0,0,,,34:41.9,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/7/2021,obsr558431,EBIRD,P21,Stationary,S85182617,North Carolina,US-NC,17:32:00,,,2021,S85182617
1,,29,United States,US,Wake,US-NC-183,27,0,0,,,19:10.3,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/5/2021,obsr558431,EBIRD,P21,Stationary,S84876600,North Carolina,US-NC,16:47:00,,,2021,S84876600
1,,29,United States,US,Wake,US-NC-183,23,0,1.071,,,49:11.6,35.7667941,Lake Raleigh,L876033,H,-78.6778808,4,0,Raleigh West SE,0,0,EBD Upload,,2,4/19/2021,obsr272953,EBIRD,P22,Traveling,S85887883,North Carolina,US-NC,9:19:00,,,2021,S85887883
1,,29,United States,US,Wake,US-NC-183,21,0,0,,,05:41.5,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/10/2021,obsr558431,EBIRD,P21,Stationary,S85553459,North Carolina,US-NC,16:11:00,,,2021,S85553459
1,,29,United States,US,Wake,US-NC-183,21,0,0.257,,,47:57.7,35.7780991,WRAL Gardens,L14412717,P,-78.6751404,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/11/2021,obsr2383638,EBIRD,P22,Traveling,S85607635,North Carolina,US-NC,8:51:00,,,2021,S85607635
1,,29,United States,US,Wake,US-NC-183,36,0,0,,,57:32.0,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/30/2021,obsr558431,EBIRD,P21,Stationary,S86746010,North Carolina,US-NC,16:06:00,,,2021,S86746010
1,,29,United States,US,Wake,US-NC-183,51,0,0,,,25:45.8,35.7871126,"Park Drive, Raleigh, North Carolina, US",L13091163,P,-78.6538952,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/1/2021,obsr918650,EBIRD,P21,Stationary,S84532592,North Carolina,US-NC,9:38:00,,,2021,S84532592
0,,29,United States,US,Wake,US-NC-183,168,0,8.755,,,45:22.4,35.7667941,Lake Raleigh,L876033,H,-78.6778808,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/3/2021,obsr1624424,EBIRD,P22,Traveling,S84667550,North Carolina,US-NC,7:56:00,,,2021,S84667550
1,,29,United States,US,Wake,US-NC-183,9,0,0.29,,,38:41.5,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/19/2021,obsr918650,EBIRD,P22,Traveling,S85905377,North Carolina,US-NC,13:29:00,,,2021,S85905377
